Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
quest_crafting0016_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Compound Bow *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 複合弓*1,,,,,,请收集：\n废弃聚合物62个\n皮革12个\n胶带12个\n弹簧25个\n複合弓原理图1个\n铀元素50个\n奖励：6级複合弓1个,請收集：\n廢棄聚合物62個\n皮革12個\n膠帶12個\n彈簧25個\n複合弓原理圖1個\n鈾元素50個\n獎勵：6級複合弓1個,
quest_crafting0017,Quest,Quest Info,,,"Make 6 levels of ""Iron Crossbow""",,,,,,「鉄製クロスボウ」を6段階作る,,,,,,製作6级铁十字弓,製作6級鐵十字弓,
quest_crafting0017_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0017_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0017_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Iron Crossbow *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 鉄製クロスボウ*1,,,,,,请收集：\n锻铁37个\n皮革7个\n胶带7个\n木头50个\n铁十字弓原理图1个\n铀元素50个\n奖励：6级铁十字弓1个,請收集：\n鍛鐵37個\n皮革7個\n膠帶7個\n木頭50個\n鐵十字弓原理圖1個\n鈾元素50個\n獎勵：6級鐵十字弓1個,
quest_crafting0018,Quest,Quest Info,,,"Make 6 levels of ""Compound Crossbow""",,,,,,「複合クロスボウ」を6段階作る,,,,,,製作6级複合十字弓,製作6級複合十字弓,
quest_crafting0018_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0018_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0018_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Compound Crossbow *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 複合クロスボウ*1,,,,,,请收集：\n锻钢37个\n皮革7个\n胶带7个\n废弃聚合物50个\n複合十字弓原理图1个\n铀元素50个\n奖励：6级複合十字弓1个,請收集：\n鍛鋼37個\n皮革7個\n膠帶7個\n廢棄聚合物50個\n複合十字弓原理圖1個\n鈾元素50個\n獎勵：6級複合十字弓1個,
quest_crafting0019,Quest,Quest Info,,,"Make 6 levels of ""Pistol""",,,,,,「ピストル」を6段階作る,,,,,,製作6级9mm手枪,製作6級9mm手槍,
quest_crafting0019_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0019_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0019_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Pistol *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 ピストル*1,,,,,,请收集：\n锻铁25个\n弹簧5个\n胶带5个\n废弃聚合物12个\n9釐米手枪原理图1个\n铀元素50个\n奖励：6级9釐米手枪1个,請收集：\n鍛鐵25個\n彈簧5個\n膠帶5個\n廢棄聚合物12個\n9釐米手槍原理圖1個\n鈾元素50個\n獎勵：6級9釐米手槍1個,
quest_crafting0020,Quest,Quest Info,,,"Make 6 levels of "".44 Magnum""",,,,,,「.44マグナム」を6段階作る,,,,,,製作6级点44麦格农,製作6級點44麥格農,
quest_crafting0020_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0020_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0020_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 .44 Magnum *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 .44マグナム*1,,,,,,请收集：\n锻钢50个\n弹簧12个\n胶带7个\n废弃聚合物30个\n麦格农手枪原理图1个\n铀元素50个\n奖励：6级麦格农手枪1个,請收集：\n鍛鋼50個\n彈簧12個\n膠帶7個\n廢棄聚合物30個\n麥格農手槍原理圖1個\n鈾元素50個\n獎勵：6級麥格農手槍1個,
quest_crafting0021,Quest,Quest Info,,,"Make 6 levels of ""SMG-5""",,,,,,「SMG-5」を6段階作る,,,,,,製作6级冲锋枪,製作6級衝鋒槍,
quest_crafting0021_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0021_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0021_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 SMG-5 *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 SMG-5*1,,,,,,请收集：\n锻钢25个\n弹簧7个\n胶带7个\n废弃聚合物25个\n冲锋枪原理图1个\n铀元素50个\n奖励：6级冲锋枪1个,請收集：\n鍛鋼25個\n彈簧7個\n膠帶7個\n廢棄聚合物25個\n衝鋒槍原理圖1個\n鈾元素50個\n獎勵：6級衝鋒槍1個,
quest_crafting0022,Quest,Quest Info,,,"Make 6 levels of ""Double Barrel Shotgun""",,,,,,「2連ショットガン」を6段階作る,,,,,,製作6级双管散弹枪,製作6級雙管散彈槍,
quest_crafting0022_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0022_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0022_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Double Barrel Shotgun *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 2連ショットガン*1,,,,,,请收集：\n锻铁25个\n弹簧5个\n胶带5个\n废弃聚合物25个\n双管散弹枪原理图1个\n铀元素50个\n奖励：6级双管散弹枪1个,請收集：\n鍛鐵25個\n彈簧5個\n膠帶5個\n廢棄聚合物25個\n雙管散彈槍原理圖1個\n鈾元素50個\n獎勵：6級雙管散彈槍1個,
quest_crafting0023,Quest,Quest Info,,,"Make 6 levels of ""Pump Shotgun""",,,,,,「ポンプアクション式ショットガン」を6段階作る,,,,,,製作6级泵式散弹枪,製作6級泵式散彈槍,
quest_crafting0023_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0023_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0023_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Pump Shotgun *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 ポンプアクション式ショットガン*1,,,,,,请收集：\n锻钢37个\n弹簧7个\n胶带7个\n废弃聚合物50个\n泵式散弹枪原理图1个\n铀元素50个\n奖励：6级泵式散弹枪1个,請收集：\n鍛鋼37個\n彈簧7個\n膠帶7個\n廢棄聚合物50個\n泵式散彈槍原理圖1個\n鈾元素50個\n獎勵：6級泵式散彈槍1個,
quest_crafting0024,Quest,Quest Info,,,"Make 6 levels of ""AK-47 Machine Gun""",,,,,,「AK-47マシンガン」を6段階作る,,,,,,製作6级AK47步枪,製作6級AK47步槍,
quest_crafting0024_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0024_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0024_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 AK-47 Machine Gun *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 AK-47マシンガン*1,,,,,,请收集：\n锻铁25个\n弹簧5个\n胶带5个\n废弃聚合物25个\nAK47步枪原理图1个\n铀元素50个\n奖励：6级AK47步枪1个,請收集：\n鍛鐵25個\n彈簧5個\n膠帶5個\n廢棄聚合物25個\nAK47步槍原理圖1個\n鈾元素50個\n獎勵：6級AK47步槍1個,
quest_crafting0025,Quest,Quest Info,,,"Make 6 levels of ""Hunting Rifle""",,,,,,「狩猟ライフル」を6段階作る,,,,,,製作6级猎枪,製作6級獵槍,
quest_crafting0025_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0025_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0025_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Hunting Rifle *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 狩猟ライフル*1,,,,,,请收集：\n锻铁25个\n弹簧5个\n胶带5个\n废弃聚合物25个\n猎枪原理图1个\n铀元素50个\n奖励：6级猎枪1个,請收集：\n鍛鐵25個\n彈簧5個\n膠帶5個\n廢棄聚合物25個\n獵槍原理圖1個\n鈾元素50個\n獎勵：6級獵槍1個,
quest_crafting0026,Quest,Quest Info,,,"Make 6 levels of ""Marksman Rifle""",,,,,,「マークスマンライフル」を6段階作る,,,,,,製作6级狙击枪,製作6級狙擊槍,
quest_crafting0026_subtitle,Quest,Quest Info,,,Collect the specified materials for exchange.,,,,,,交換のために指定された資料を収集します。,,,,,,收集指定材料兑换道具,收集指定材料兌換道具,
quest_crafting0026_description,Quest,Quest Info,,,Please end the collection of the specified materials.,,,,,,指定された資料の収集を終了してください。,,,,,,请完成收集指定的材料,請完成收集指定的材料,
quest_crafting0026_offer,Quest,Quest Info,,,Please end the collection of the specified materials.\nReward: Level 6 Marksman Rifle *1,,,,,,指定された資料の収集を終了してください。\n報酬：レベル6 マークスマンライフル*1,,,,,,请收集：\n锻钢37个\n弹簧25个\n胶带25个\n废弃聚合物50个\n狙击枪原理图1个\n铀元素50个\n奖励：6级狙击枪1个,請收集：\n鍛鋼37個\n彈簧25個\n膠帶25個\n廢棄聚合物50個\n狙擊槍原理圖1個\n鈾元素50個\n獎勵：6級狙擊槍1個,
